Crop_Year,State,Crop,Season,Area,Temperature,Rainfall,Humidity,Yield
2021,Andhra Pradesh,Cotton,Kharif,1050.87,37.2,1224.5,71.5,412.02
2004,Madhya Pradesh,Soyabean,Kharif,1657.93,29.1,755.3,69.7,796.96
2001,Madhya Pradesh,Chickpea,Rabi,881.05,30.8,1394.0,64.2,892.2
2010,Tamil Nadu,Sunflower,Rabi,4677.07,28.3,1070.9,77.6,926.41
2018,Chhattisgarh,Bajra,Kharif,4463.35,27.2,1466.3,73.7,848.44
2004,Haryana,Wheat,Rabi,3037.7,19.4,539.6,56.7,2445.74
2021,Odisha,Sunflower,Rabi,3876.85,29.3,1535.1,70.8,834.49
2014,Telangana,Cotton,Kharif,4108.54,34.5,1053.1,71.9,372.48
2011,Gujarat,Turmeric,Kharif,3987.59,30.6,553.8,66.3,5215.04
2012,Karnataka,Groundnut,Kharif,383.7,27.1,1328.6,71.5,1256.23
2006,Uttar Pradesh,Rice,Kharif,2356.99,27.7,1142.9,68.4,2457.52
2016,Odisha,Bajra,Kharif,2153.35,29.2,1508.4,87.1,821.53
2007,Haryana,Potato,Rabi,4085.48,26.2,848.7,66.6,16767.17
2008,Haryana,Sugarcane,Whole Year,2243.71,26.1,747.6,52.5,52078.84
2015,Bihar,Rice,Kharif,1265.49,28.7,1007.8,70.7,2867.92
2019,Bihar,Mustard,Rabi,460.55,29.7,1254.2,66.4,1273.52
2011,Haryana,Mustard,Rabi,4991.99,27.7,577.2,57.3,1129.97
2017,Haryana,Sugarcane,Whole Year,1809.97,26.6,644.4,59.2,49356.42
2013,Haryana,Potato,Rabi,381.47,27.6,810.6,63.3,19414.5
2015,Andhra Pradesh,Groundnut,Kharif,4550.12,32.1,1135.6,67.0,1659.72
2016,Bihar,Cotton,Kharif,622.12,28.6,1184.3,81.4,644.53
2008,Bihar,Sunflower,Kharif,3346.19,30.3,1112.0,71.4,779.77
2011,Odisha,Groundnut,Rabi,1217.94,30.5,1507.2,75.4,806.25
2004,Telangana,Maize,Rabi,405.85,33.9,983.3,60.2,1529.92
2017,Telangana,Maize,Kharif,3098.67,35.7,1034.7,71.1,2565.54
2021,Chhattisgarh,Jowar,Rabi,2681.05,27.5,1275.4,66.6,907.89
2004,Uttar Pradesh,Wheat,Rabi,2150.91,29.9,652.9,53.8,2495.97
2015,Tamil Nadu,Bajra,Kharif,2379.92,27.3,901.0,72.1,1015.59
2015,Andhra Pradesh,Groundnut,Rabi,213.49,30.0,853.4,70.2,1325.47
2015,Rajasthan,Sugarcane,Whole Year,2370.19,32.1,469.8,43.5,50254.52
2005,Chhattisgarh,Bajra,Kharif,2161.91,26.5,1115.9,71.6,926.57
2007,Bihar,Mustard,Rabi,4833.56,30.2,943.1,68.4,1331.46
2015,Bihar,Rice,Kharif,1244.52,28.7,998.2,75.7,2210.59
2013,Telangana,Jowar,Kharif,4856.99,27.5,884.9,81.1,983.24
2017,Madhya Pradesh,Wheat,Rabi,520.59,31.6,1006.4,64.2,3285.05
2002,Rajasthan,Turmeric,Kharif,4090.23,32.6,335.0,35.2,5236.75
2001,Haryana,Bajra,Kharif,1511.95,28.0,865.7,61.3,1075.81
2004,Telangana,Sugarcane,Whole Year,3535.87,32.0,706.0,76.4,64513.68
2004,Tamil Nadu,Chickpea,Rabi,50.72,28.6,1266.7,69.2,698.55
2010,Odisha,Turmeric,Kharif,3351.14,29.0,1530.8,65.5,4653.76
2016,Gujarat,Sugarcane,Whole Year,3488.88,32.3,878.0,60.3,89855.42
2017,Bihar,Soyabean,Kharif,3241.78,26.2,872.8,68.5,1093.33
2020,West Bengal,Sugarcane,Whole Year,4833.75,26.3,1346.1,84.5,68780.62
2005,Andhra Pradesh,Cotton,Kharif,2402.18,33.2,804.7,73.5,509.82
2007,Bihar,Sugarcane,Whole Year,199.52,30.8,1326.4,75.5,72560.74
2015,Maharashtra,Sunflower,Rabi,2015.38,29.6,1071.1,74.3,741.95
2007,Rajasthan,Chickpea,Rabi,112.19,31.4,368.1,32.9,860.62
2019,Punjab,Rice,Kharif,2126.05,22.3,663.4,63.3,1798.13
2010,Telangana,Wheat,Rabi,2742.56,31.0,848.6,73.7,3359.14
2020,Punjab,Cotton,Kharif,4033.29,21.5,821.6,75.2,619.47
2007,Uttar Pradesh,Groundnut,Rabi,1155.68,28.6,982.6,69.1,1678.16
2019,Gujarat,Jowar,Kharif,2193.42,28.6,717.0,53.2,914.77
2017,Tamil Nadu,Sugarcane,Whole Year,753.65,30.8,1110.8,77.7,62680.05
2001,Karnataka,Sunflower,Kharif,3762.04,26.8,1018.7,74.6,826.06
2004,Punjab,Sugarcane,Whole Year,4355.8,24.3,863.0,59.2,76144.14
2013,Chhattisgarh,Chickpea,Rabi,164.59,26.8,1222.7,62.0,974.53
2015,Madhya Pradesh,Mustard,Rabi,1676.42,34.0,1106.8,63.9,1261.18
2002,Madhya Pradesh,Wheat,Rabi,3721.08,29.1,947.9,63.1,2884.27
2019,Madhya Pradesh,Sunflower,Rabi,1232.87,36.7,1070.6,76.2,1041.17
2015,Andhra Pradesh,Sugarcane,Whole Year,2604.25,28.6,611.9,80.7,79714.65
2015,Madhya Pradesh,Chickpea,Rabi,196.69,28.9,1383.7,66.6,1181.78
2018,Odisha,Wheat,Rabi,3677.62,29.8,1520.0,78.1,2720.77
2018,Gujarat,Soyabean,Kharif,4120.71,30.7,524.3,55.0,1077.05
2008,Telangana,Lentil,Rabi,1691.97,28.0,771.0,61.4,957.15
2009,Punjab,Maize,Rabi,4850.16,24.5,545.5,61.0,2309.25
2006,Madhya Pradesh,Soyabean,Kharif,4557.68,30.8,1024.0,63.6,1144.74
2001,Maharashtra,Maize,Rabi,1473.24,31.2,1123.5,70.4,1611.95
2019,West Bengal,Chickpea,Rabi,4665.15,25.8,1429.1,76.5,972.29
2014,West Bengal,Lentil,Rabi,228.51,30.9,1548.1,79.2,857.43
2007,Odisha,Mustard,Rabi,3025.06,27.3,1478.0,75.1,1134.08
2009,Gujarat,Bajra,Kharif,1178.57,32.1,835.8,60.1,921.12
2013,West Bengal,Groundnut,Kharif,2230.35,31.4,1584.8,74.7,1243.97
2004,Maharashtra,Bajra,Kharif,3584.56,26.6,1167.7,68.2,1045.52
2002,Haryana,Lentil,Rabi,3562.01,25.4,651.2,59.2,978.04
2003,Bihar,Rice,Kharif,1330.56,25.9,1220.5,63.5,2049.4
2012,Chhattisgarh,Maize,Kharif,1428.31,28.4,1236.2,72.2,2131.49
2008,Madhya Pradesh,Wheat,Rabi,3330.97,30.6,982.4,65.6,2955.91
2017,Maharashtra,Mustard,Rabi,2060.19,32.5,1068.3,78.8,1472.59
2011,Madhya Pradesh,Groundnut,Kharif,2122.69,27.7,1059.7,72.2,1498.81
2016,Rajasthan,Groundnut,Rabi,2965.57,32.1,397.5,51.2,804.65
2017,Madhya Pradesh,Mustard,Rabi,356.71,31.4,1060.2,69.0,1296.49
2013,Haryana,Chickpea,Rabi,540.11,24.6,571.2,49.2,842.45
2015,Telangana,Cotton,Kharif,2046.27,32.9,985.1,54.5,425.67
2005,Punjab,Wheat,Rabi,4941.99,21.6,571.6,56.3,3002.58
2004,Gujarat,Soyabean,Kharif,1059.77,23.2,682.2,68.6,1067.25
2017,Madhya Pradesh,Bajra,Kharif,4331.47,29.4,1216.1,57.2,967.42
2013,Andhra Pradesh,Sunflower,Kharif,690.33,31.8,748.0,71.9,863.46
2002,Gujarat,Cotton,Kharif,3513.38,30.0,568.0,57.3,299.43
2016,Rajasthan,Maize,Rabi,2685.8,30.6,477.1,43.7,1653.51
2020,Punjab,Sunflower,Kharif,833.07,24.7,673.2,65.2,717.09
2021,Bihar,Rice,Kharif,2998.39,29.0,1042.7,71.4,2875.64
2009,West Bengal,Soyabean,Kharif,2902.77,30.0,1329.0,83.9,1515.6
2015,Maharashtra,Bajra,Kharif,4492.56,28.4,1197.1,78.8,1159.87
2021,Gujarat,Lentil,Rabi,1189.16,32.8,713.7,74.3,826.49
2005,Madhya Pradesh,Maize,Rabi,195.8,26.7,1052.5,69.4,1990.9
2008,Odisha,Bajra,Kharif,1491.64,33.0,1588.4,71.3,605.11
2006,Tamil Nadu,Sunflower,Rabi,1120.37,33.9,1092.5,76.7,670.0
2013,Bihar,Sugarcane,Whole Year,4704.77,24.7,1010.4,78.6,91721.08
2013,Chhattisgarh,Soyabean,Kharif,792.87,23.8,1497.1,77.4,981.76
2009,Punjab,Groundnut,Rabi,2243.64,22.8,644.7,65.2,1469.14
2010,Odisha,Chickpea,Rabi,3772.86,26.3,1452.6,79.8,886.54
2010,West Bengal,Potato,Rabi,1515.42,28.5,1496.0,89.7,18368.53
2012,Gujarat,Turmeric,Kharif,2018.18,33.1,694.1,65.9,5351.28
2002,Uttar Pradesh,Maize,Rabi,405.67,29.1,780.1,59.4,1743.97
2018,Bihar,Rice,Kharif,1200.28,29.9,952.3,74.5,1906.72
2004,Telangana,Sunflower,Kharif,272.59,31.1,728.1,56.0,718.47
2009,Odisha,Potato,Rabi,4489.77,30.2,1560.7,81.7,19036.3
2001,Rajasthan,Bajra,Kharif,3067.3,33.7,315.4,35.3,618.49
2012,Rajasthan,Rice,Kharif,454.26,31.4,123.6,49.1,1710.52
2009,Punjab,Potato,Rabi,3751.87,24.2,815.1,62.9,19465.04
2006,West Bengal,Groundnut,Rabi,1896.66,31.4,1728.2,81.6,1524.55
2020,Telangana,Cotton,Kharif,4176.46,27.4,824.8,63.9,544.66
2021,Rajasthan,Sunflower,Rabi,1925.14,29.4,125.3,57.9,537.86
2010,Uttar Pradesh,Rice,Kharif,1887.86,30.7,809.0,61.9,1844.81
2007,Gujarat,Cotton,Kharif,2249.07,28.7,599.2,58.0,318.67
2009,Andhra Pradesh,Chickpea,Rabi,4629.64,32.1,877.1,65.3,1025.66
2006,Maharashtra,Sunflower,Rabi,2748.86,32.3,1051.8,75.1,992.19
2019,Maharashtra,Soyabean,Kharif,3549.74,28.6,1190.0,65.5,953.98
2006,Punjab,Jowar,Rabi,4033.97,20.3,646.3,66.0,835.33
2003,Madhya Pradesh,Sunflower,Rabi,2131.25,26.1,919.4,68.4,872.6
2019,Tamil Nadu,Wheat,Rabi,4605.21,28.8,802.8,67.6,2993.03
2009,Telangana,Sugarcane,Whole Year,597.7,28.3,1049.6,73.2,75962.46
2016,Haryana,Chickpea,Rabi,2889.21,21.9,483.9,60.9,823.95
2002,Karnataka,Maize,Rabi,2406.23,29.8,747.1,66.1,1945.04
2007,Bihar,Sunflower,Kharif,853.18,26.3,1123.8,80.4,740.13
2011,Punjab,Groundnut,Kharif,362.98,21.8,911.9,57.0,1639.48
2008,Gujarat,Jowar,Kharif,4431.97,31.7,553.6,60.7,842.68
2002,Haryana,Sugarcane,Whole Year,4131.66,28.5,686.7,65.7,63360.94
2001,Tamil Nadu,Cotton,Kharif,1627.76,32.4,1192.5,78.0,512.91
2020,Maharashtra,Soyabean,Kharif,3582.79,28.8,1116.6,72.6,890.46
2009,West Bengal,Jowar,Rabi,3113.51,29.9,1737.4,77.7,952.07
2005,Karnataka,Maize,Rabi,2914.47,27.7,1195.8,62.8,2115.01
2003,West Bengal,Rice,Kharif,2910.02,28.5,1582.7,87.3,3061.43
2002,Odisha,Cotton,Kharif,1619.12,32.1,1743.1,80.6,587.9
2010,Karnataka,Wheat,Rabi,184.71,26.9,1072.2,77.9,2924.94
2010,Punjab,Rice,Kharif,2145.53,24.9,581.3,60.3,1507.42
2013,Odisha,Mustard,Rabi,1180.03,30.3,1486.4,82.6,876.15
2002,Karnataka,Sunflower,Rabi,3156.36,26.8,1125.5,83.2,988.33
2014,Andhra Pradesh,Wheat,Rabi,4058.7,32.8,826.0,71.8,3267.33
2020,Haryana,Sugarcane,Whole Year,1106.35,27.9,459.2,56.6,73827.33
2016,Andhra Pradesh,Groundnut,Kharif,3617.54,34.8,1117.0,72.7,1366.21
2004,Tamil Nadu,Jowar,Kharif,1238.69,30.7,1086.9,71.8,955.33
2016,Tamil Nadu,Rice,Kharif,3640.06,33.6,1022.3,82.3,2430.83
2018,Tamil Nadu,Soyabean,Kharif,4198.34,29.6,1165.8,72.4,1174.81
2019,Punjab,Lentil,Rabi,785.11,16.2,667.5,65.6,882.89
2020,Haryana,Potato,Rabi,1443.79,21.5,474.7,57.5,14085.72
2002,Karnataka,Mustard,Rabi,2276.91,24.4,966.9,77.1,1061.45
2004,Rajasthan,Maize,Rabi,480.67,38.7,489.2,49.8,1476.72
2017,Haryana,Jowar,Kharif,1837.35,29.9,624.1,63.1,886.67
2006,Punjab,Soyabean,Kharif,4208.49,20.8,722.1,60.9,966.51
2011,Telangana,Rice,Kharif,4613.88,30.1,823.5,58.7,2708.54
2006,Punjab,Groundnut,Rabi,502.32,24.1,849.9,54.5,1350.79
2002,Gujarat,Cotton,Kharif,4089.67,29.7,812.1,60.7,367.29
2012,Chhattisgarh,Mustard,Rabi,3692.09,30.5,1129.4,87.2,1404.57
2004,Uttar Pradesh,Wheat,Rabi,4656.88,26.7,638.5,63.1,2569.89
2016,Haryana,Cotton,Kharif,2989.28,29.4,688.7,65.0,482.01
2016,Rajasthan,Wheat,Rabi,4072.82,33.7,440.7,39.4,2209.51
2018,Karnataka,Potato,Rabi,163.68,27.9,1183.4,73.1,21320.16
2008,Tamil Nadu,Cotton,Kharif,3653.51,29.2,1076.7,67.1,473.37
2007,Odisha,Bajra,Kharif,3794.23,30.4,1526.9,77.2,914.48
2006,Madhya Pradesh,Groundnut,Kharif,3473.73,26.2,1243.0,73.6,873.49
2015,Punjab,Wheat,Rabi,3252.92,24.2,572.2,62.4,2590.89
2019,Telangana,Wheat,Rabi,4326.84,29.2,907.5,65.2,2759.68
2004,Gujarat,Wheat,Rabi,947.76,29.5,778.6,54.2,2461.14
2003,West Bengal,Mustard,Rabi,3645.98,31.2,1485.8,72.5,997.05
2001,Telangana,Potato,Rabi,4108.14,26.4,874.4,87.5,20751.56
2002,Punjab,Chickpea,Rabi,2989.26,27.3,754.6,56.1,729.67
2003,Punjab,Rice,Kharif,1886.69,21.3,476.0,58.9,1848.91
2005,Punjab,Jowar,Rabi,1712.7,24.3,918.9,69.6,1172.19
2005,Madhya Pradesh,Bajra,Kharif,3540.05,27.3,1184.1,63.1,1103.79
2014,Madhya Pradesh,Chickpea,Rabi,744.25,29.7,1011.2,68.9,978.6
2013,Tamil Nadu,Potato,Rabi,3600.25,36.3,1286.8,81.4,19684.38
2012,Uttar Pradesh,Cotton,Kharif,895.24,28.6,991.7,64.4,565.74
2006,Punjab,Chickpea,Rabi,2942.42,26.3,736.9,58.1,504.53
2011,Karnataka,Groundnut,Rabi,3773.05,24.6,1154.0,66.5,1520.3
2001,Odisha,Sunflower,Rabi,236.72,28.8,1482.0,72.3,662.95
2011,Haryana,Sunflower,Rabi,4544.25,25.3,706.9,70.5,923.26
2013,Uttar Pradesh,Potato,Rabi,1562.86,27.6,994.1,62.0,19879.45
2012,West Bengal,Potato,Rabi,4601.92,26.2,1596.9,82.5,13740.34
2010,Uttar Pradesh,Rice,Kharif,1559.17,33.4,875.6,77.1,2617.56
2019,Madhya Pradesh,Mustard,Rabi,1067.38,34.0,1250.8,77.1,1462.63
2008,Bihar,Chickpea,Rabi,4846.18,28.8,1114.0,73.2,929.58
2008,Rajasthan,Sugarcane,Whole Year,2693.37,38.9,616.6,38.3,59536.28
2013,West Bengal,Lentil,Rabi,4954.28,32.1,1450.4,77.6,993.32
2006,Telangana,Sunflower,Kharif,2036.23,29.5,1071.2,79.6,620.27
2017,Bihar,Wheat,Rabi,4305.85,23.2,936.7,66.1,2528.47
2016,Tamil Nadu,Chickpea,Rabi,440.75,28.1,1249.3,78.3,698.66
2010,Bihar,Bajra,Kharif,1385.68,28.8,1049.2,75.8,1095.91
2004,Gujarat,Potato,Rabi,4995.93,30.1,791.2,66.8,21791.89
2017,Uttar Pradesh,Potato,Rabi,2856.65,30.1,962.8,60.5,26496.23
2010,West Bengal,Groundnut,Rabi,602.63,28.8,1807.6,77.2,1125.57
2009,West Bengal,Chickpea,Rabi,278.05,26.2,1634.4,80.2,672.25
2019,Odisha,Groundnut,Kharif,3193.63,28.0,1507.2,72.2,1649.17
2004,Gujarat,Lentil,Rabi,4991.81,36.3,1005.8,60.5,825.36
2002,Bihar,Turmeric,Kharif,138.41,25.5,1183.3,64.9,4390.2
2011,Telangana,Groundnut,Rabi,2642.28,31.9,1095.3,70.6,1295.42
2001,Chhattisgarh,Lentil,Rabi,94.38,26.3,1240.9,78.6,865.44
2021,Bihar,Lentil,Rabi,1862.88,31.2,1144.5,73.7,1194.84
2013,Chhattisgarh,Groundnut,Rabi,4111.77,25.6,1392.4,77.4,1378.56
2013,Tamil Nadu,Jowar,Kharif,4470.38,29.4,1197.4,88.2,815.23
2010,Bihar,Chickpea,Rabi,149.42,22.8,1120.3,74.4,895.85
2003,Chhattisgarh,Cotton,Kharif,3965.69,25.9,1155.8,73.5,353.44
2014,Karnataka,Chickpea,Rabi,4271.05,29.0,1197.8,64.7,983.2
2018,Rajasthan,Soyabean,Kharif,2765.88,35.0,284.4,36.7,956.07
2004,Andhra Pradesh,Bajra,Kharif,2559.56,35.3,730.3,73.8,1013.68
2005,West Bengal,Turmeric,Kharif,683.88,31.1,1795.2,75.5,4189.51
2005,Madhya Pradesh,Mustard,Rabi,4620.15,29.5,1177.5,61.4,970.35
2008,Punjab,Bajra,Kharif,4544.07,25.6,862.2,62.4,669.84
2001,Rajasthan,Potato,Rabi,583.55,27.5,509.8,53.9,20483.53
2010,Madhya Pradesh,Soyabean,Kharif,4462.04,29.2,1070.7,64.9,771.5
2015,Odisha,Wheat,Rabi,2252.49,31.6,1553.0,75.3,2198.97
2013,Karnataka,Turmeric,Kharif,2298.26,33.3,713.6,75.5,4726.96
2021,Andhra Pradesh,Mustard,Rabi,1414.83,34.1,914.7,74.8,1350.22
2008,Rajasthan,Wheat,Rabi,4744.45,35.0,292.8,37.5,2224.66
2019,Madhya Pradesh,Sugarcane,Whole Year,1000.19,32.6,1276.8,79.0,74598.9
2019,Bihar,Maize,Rabi,1235.06,24.1,1065.0,82.4,2168.9
2014,Odisha,Sunflower,Rabi,1578.4,26.0,1716.7,75.0,744.77
2014,Gujarat,Turmeric,Kharif,4536.72,26.0,617.2,49.0,4656.01
2002,Chhattisgarh,Soyabean,Kharif,4667.08,32.4,1253.0,79.3,644.12
2020,Haryana,Lentil,Rabi,173.51,26.5,514.5,62.5,931.7
2015,Tamil Nadu,Soyabean,Kharif,3790.44,32.3,1489.5,84.9,887.65
2015,Maharashtra,Jowar,Kharif,3505.95,30.3,1407.6,76.3,694.91
2005,Chhattisgarh,Sunflower,Kharif,4728.14,29.2,1201.5,84.1,1075.61
2014,Karnataka,Mustard,Rabi,965.2,26.9,710.9,83.3,1246.54
2013,Odisha,Chickpea,Rabi,2011.02,31.6,1823.9,66.9,717.53
2017,Bihar,Jowar,Kharif,3861.32,27.3,945.0,73.9,1140.52
2020,Haryana,Mustard,Rabi,2928.47,26.3,790.5,48.1,1297.95
2004,Karnataka,Wheat,Rabi,1574.25,31.9,936.4,74.4,3166.82
2009,Gujarat,Sugarcane,Whole Year,1843.33,28.9,944.0,54.2,62471.46
2021,Punjab,Wheat,Rabi,4476.35,22.2,636.2,57.5,2548.64
2011,Punjab,Cotton,Kharif,1594.06,22.9,478.5,59.5,416.74
2008,Uttar Pradesh,Chickpea,Rabi,1744.01,30.8,1032.4,65.1,949.06
2003,Maharashtra,Sunflower,Rabi,3380.3,30.0,1032.9,80.5,816.36
2011,West Bengal,Maize,Rabi,4898.58,25.5,1548.3,75.3,1926.29
2008,Rajasthan,Sugarcane,Whole Year,1515.79,38.0,633.7,44.2,55273.4
2005,Haryana,Rice,Kharif,2546.88,26.6,371.2,65.2,2410.07
2010,Karnataka,Wheat,Rabi,4657.01,26.4,850.6,68.3,3011.89
2011,West Bengal,Sunflower,Kharif,2851.68,29.5,1283.0,87.9,953.57
2007,Telangana,Wheat,Rabi,2798.37,29.7,1191.0,68.7,2796.9
2017,Andhra Pradesh,Turmeric,Kharif,2814.4,27.6,950.8,69.3,6241.06
2007,Tamil Nadu,Jowar,Kharif,3000.82,32.4,1313.4,80.6,1006.34
2008,Punjab,Bajra,Kharif,835.75,24.7,583.2,59.8,890.73
2020,Andhra Pradesh,Mustard,Rabi,3432.6,30.7,904.4,65.0,1108.77
2013,West Bengal,Maize,Kharif,183.79,29.7,1328.0,82.4,2044.92
2014,Maharashtra,Wheat,Rabi,1116.1,30.3,961.9,59.7,3190.72
2017,Gujarat,Potato,Rabi,2740.29,31.5,782.7,65.0,21211.31
2004,Punjab,Turmeric,Kharif,1777.59,20.5,615.6,70.3,5973.82
2019,Odisha,Soyabean,Kharif,1938.61,29.5,1486.9,66.9,1091.13
2008,Punjab,Turmeric,Kharif,4726.73,25.5,774.3,48.8,5582.16
2016,Haryana,Mustard,Rabi,1588.46,30.9,732.4,65.9,1244.27
2003,Maharashtra,Mustard,Rabi,3501.73,28.0,1312.6,67.0,1231.45
2001,Karnataka,Jowar,Kharif,3293.45,26.8,1305.1,78.1,878.7
2019,Karnataka,Lentil,Rabi,4731.43,31.4,1020.2,77.8,1211.8
2009,Andhra Pradesh,Soyabean,Kharif,1963.23,31.5,1054.0,71.1,1253.38
2018,Andhra Pradesh,Rice,Kharif,4032.45,31.0,914.8,74.2,2446.97
2014,Gujarat,Sunflower,Kharif,2005.94,29.4,684.3,60.1,809.25
2005,Madhya Pradesh,Cotton,Kharif,862.35,33.7,993.2,64.4,433.23
2006,Chhattisgarh,Mustard,Rabi,56.94,27.8,1203.7,73.1,1438.33
2013,Chhattisgarh,Sugarcane,Whole Year,713.83,27.4,1250.9,68.1,57082.8
2013,Madhya Pradesh,Sugarcane,Whole Year,3104.11,29.8,1015.8,73.5,75067.21
2001,Karnataka,Sugarcane,Whole Year,1482.0,25.1,1049.3,69.1,70830.65
2014,Bihar,Jowar,Rabi,3592.51,29.1,1376.2,73.5,848.8
2008,Karnataka,Maize,Kharif,2765.91,23.3,875.7,72.2,2299.22
2019,West Bengal,Cotton,Kharif,2024.95,26.0,1380.0,80.8,409.07
2014,Gujarat,Sunflower,Kharif,4022.86,28.4,692.5,57.7,953.42
2005,Tamil Nadu,Turmeric,Kharif,3368.8,29.4,1218.9,74.7,6617.11
2007,Chhattisgarh,Turmeric,Kharif,3994.52,26.4,1396.2,76.7,6518.18
2021,Haryana,Turmeric,Kharif,4659.13,29.7,655.0,58.0,6066.63
2014,Punjab,Rice,Kharif,4585.49,23.1,519.6,59.9,1595.24
2012,Madhya Pradesh,Potato,Rabi,3536.09,24.6,1212.3,69.1,20928.12
2016,Rajasthan,Chickpea,Rabi,863.49,27.4,406.8,49.0,793.07
2019,Telangana,Potato,Rabi,3982.44,29.9,1133.6,83.3,20690.18
2002,Bihar,Wheat,Rabi,1062.83,27.6,978.0,66.6,3487.99
2003,Telangana,Potato,Rabi,1207.25,31.2,623.6,70.6,15878.16
2021,Haryana,Turmeric,Kharif,4490.58,27.1,523.3,61.6,4193.99
2012,Madhya Pradesh,Sunflower,Rabi,4876.08,29.3,952.1,79.7,733.77
2010,Bihar,Potato,Rabi,4903.74,27.3,952.9,78.5,19960.99
2006,Rajasthan,Rice,Kharif,2700.22,36.3,326.0,53.9,2128.54
2015,Gujarat,Sugarcane,Whole Year,1831.93,28.5,823.0,57.6,70853.47
2012,Maharashtra,Potato,Rabi,982.64,28.8,1204.8,78.4,22110.69
2010,West Bengal,Maize,Rabi,1481.43,25.4,1728.2,73.3,1787.15
2019,Punjab,Potato,Rabi,3768.18,23.8,509.7,53.8,20143.67
2008,Tamil Nadu,Rice,Kharif,318.3,34.7,1227.4,77.2,1443.56
2013,West Bengal,Mustard,Rabi,1982.0,28.0,1892.3,81.4,909.7
2004,Andhra Pradesh,Sugarcane,Whole Year,4668.82,34.1,927.4,67.8,64605.11
2014,Bihar,Soyabean,Kharif,4233.9,28.9,1069.1,76.8,955.95
2004,Odisha,Rice,Kharif,2964.57,27.4,1606.4,72.2,1721.98
2014,Haryana,Chickpea,Rabi,3647.09,25.8,642.0,59.6,1079.79
2017,Bihar,Sugarcane,Whole Year,4079.43,28.9,1056.3,69.2,74278.64
2002,Odisha,Lentil,Rabi,2895.7,28.5,1115.6,66.6,915.19
2018,Rajasthan,Maize,Kharif,1095.53,29.6,580.9,35.4,1782.53
2004,Uttar Pradesh,Maize,Rabi,2251.79,27.5,896.4,67.8,2710.77
2009,Maharashtra,Sunflower,Kharif,4312.43,29.5,1232.1,64.1,711.37
2009,Bihar,Chickpea,Rabi,2473.92,25.3,1087.8,72.2,836.09
2021,Haryana,Potato,Rabi,724.89,24.4,584.7,63.6,17789.13
2010,Uttar Pradesh,Turmeric,Kharif,1072.01,30.5,1172.1,63.6,5656.03
2010,Punjab,Rice,Kharif,4496.14,21.6,912.6,68.4,1862.44
2019,West Bengal,Wheat,Rabi,3258.82,20.4,1557.6,77.2,3028.07
2018,Rajasthan,Bajra,Kharif,1864.47,34.4,250.0,41.2,596.2
2005,West Bengal,Soyabean,Kharif,900.63,25.1,1578.9,95.0,1043.59
2013,Madhya Pradesh,Cotton,Kharif,1600.8,35.4,1021.0,65.3,626.26
2021,West Bengal,Sugarcane,Whole Year,4133.73,29.5,1376.8,84.2,72076.74
2003,Chhattisgarh,Chickpea,Rabi,4447.81,28.4,1220.8,79.0,910.06
2005,Karnataka,Cotton,Kharif,63.03,24.0,1268.0,85.2,467.14
2008,Rajasthan,Mustard,Rabi,3331.64,33.4,310.2,41.4,995.82
2010,Tamil Nadu,Groundnut,Rabi,1444.67,28.9,1281.3,80.8,1355.62
2003,Chhattisgarh,Sunflower,Rabi,3008.45,28.3,1362.9,74.9,440.2
2013,West Bengal,Wheat,Rabi,4393.6,29.8,1387.1,75.0,2627.04
2014,Rajasthan,Maize,Kharif,1332.94,34.1,517.6,44.8,1993.27
2011,Chhattisgarh,Lentil,Rabi,4305.11,29.9,1356.2,73.4,757.44
2010,Odisha,Soyabean,Kharif,4814.99,32.7,1464.0,84.3,878.83
2020,Madhya Pradesh,Soyabean,Kharif,443.6,27.6,937.2,58.6,815.6
2012,Andhra Pradesh,Mustard,Rabi,3151.62,29.1,985.9,69.4,1387.66
2002,Andhra Pradesh,Rice,Kharif,3833.36,32.4,1073.7,69.3,1343.27
2018,Karnataka,Potato,Rabi,3507.52,25.0,709.9,79.6,18272.15
2008,Gujarat,Jowar,Rabi,347.96,23.6,1156.2,58.1,901.78
2019,Andhra Pradesh,Chickpea,Rabi,3729.49,32.2,889.0,79.2,1069.01
2007,Bihar,Potato,Rabi,2918.66,29.3,1038.3,68.5,18279.96
2008,Punjab,Bajra,Kharif,603.15,25.4,549.8,60.8,803.9
2004,Uttar Pradesh,Bajra,Kharif,450.34,23.6,903.8,67.9,995.15
2015,Karnataka,Mustard,Rabi,4283.84,28.9,1195.3,75.8,1332.67
2001,West Bengal,Sugarcane,Whole Year,1131.82,27.1,1617.7,86.4,48632.8
2014,Punjab,Wheat,Rabi,4545.45,28.7,488.5,66.2,2672.75
2007,Gujarat,Turmeric,Kharif,3010.38,31.4,659.7,57.0,4425.42
2018,Odisha,Bajra,Kharif,1602.57,32.8,1771.3,72.4,971.7
2020,Madhya Pradesh,Jowar,Kharif,3463.36,32.7,1048.2,68.5,1047.14
2008,Odisha,Sugarcane,Whole Year,688.61,30.2,1606.6,81.6,58922.38
2009,Maharashtra,Soyabean,Kharif,4189.41,32.0,1144.7,69.3,1154.76
2011,Odisha,Wheat,Rabi,4478.4,29.6,1376.9,82.5,2668.81
2019,Rajasthan,Wheat,Rabi,4920.17,33.3,295.1,34.5,1883.5
2016,Telangana,Groundnut,Kharif,3502.19,27.2,1283.1,64.4,1079.54
